Q69734|P1082|11593|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=52"
Q9093|P1082|19817|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=53"
Q65164|P1082|7685|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=54"
Q69175|P1082|5170|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=55"
Q65877|P1082|9419|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=56"
Q66964|P1082|2371|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=57"
Q68399|P1082|5189|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=58"
Q68410|P1082|1927|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=59"
Q70377|P1082|2721|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=60"
Q69367|P1082|1020|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=61"
Q68165|P1082|19362|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=62"
Q67912|P1082|2373|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=63"
Q67898|P1082|5591|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=64"
Q65512|P1082|1057|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=65"
Q64224|P1082|19864|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=66"
Q66457|P1082|4462|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=67"
Q67909|P1082|2837|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=68"
Q69374|P1082|15855|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=69"
Q67882|P1082|574|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=70"
Q67223|P1082|1407|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=71"
Q66588|P1082|4511|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=72"
Q70273|P1082|588|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=81"
Q67062|P1082|1365|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=82"
Q67539|P1082|6303|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=83"
Q66755|P1082|4100|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=84"
Q70131|P1082|1869|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=85"
